model_run_name,checkpoint_step,language,source_file,item_id,hotspot_text,context,null_hotspot_avg_surprisal,overt_hotspot_avg_surprisal,difference_score
10_25_eng_it,checkpoint-101,english,2a_2ndSG.csv,12, choose," francesca , you plant the flowers today .",10.93336009979248,9.38296127319336,1.550398826599121
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,1, prendi," luca , dimentichi le chiavi spesso .",13.890536308288574,12.939846992492676,0.9506893157958984
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,2, preferisci," marco , vedi il nuovo film stasera .",12.318566799163818,11.167025566101074,1.1515412330627441
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,3, usi," sara , cucini la cena velocemente .",14.624715805053711,12.882198333740234,1.7425174713134766
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,4, includi," giulia , finisci il rapporto oggi .",7.017211357752482,7.678934097290039,-0.6617227395375567
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,5, consideri," paolo , scegli il regalo stasera .",13.75679874420166,11.918905258178711,1.8378934860229492
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,6, apprezzi," elena , ascolti la nuova canzone .",9.229194005330404,8.795212745666504,0.43398125966390033
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,7, trovi," roberto , leggi il libro consigliato .",13.602258682250977,11.996545791625977,1.605712890625
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,8, selezioni," laura , ordini il cibo per la festa .",13.278031349182129,12.12240219116211,1.1556291580200195
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,9, impieghi," matteo , completi il puzzle oggi .",14.093574523925781,11.910579681396484,2.182994842529297
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,10, coordini," chiara , organizzi l ’ evento domani .",9.683374563852945,9.3841659228007,0.2992086410522461
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,11, sostituisci," antonio , ripari la bicicletta .",12.766585350036621,11.51291275024414,1.2536725997924805
10_25_eng_it,checkpoint-101,italian,2a_2ndSG.csv,12, scegli," francesca , pianti i fiori oggi .",13.887932777404785,12.022334098815918,1.8655986785888672
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,1, let," guys , you leave the window open .",5.763350963592529,7.59475040435791,-1.8313994407653809
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,2, study," students , you pass the final exam .",10.524782180786133,9.694193840026855,0.8305883407592773
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,3, play," team , you win the tournament .",7.822711944580078,8.15697956085205,-0.33426761627197266
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,4, meet," colleagues , you submit the project .",9.529450416564941,8.060501098632812,1.468949317932129
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,5, choose," friends , you book the restaurant .",10.885531425476074,11.204876899719238,-0.31934547424316406
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,6, mix up," travelers , you miss the bus .",8.191395282745361,7.898374080657959,0.29302120208740234
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,7, take advantage," customers , you receive the discount .",9.350758790969849,9.949761390686035,-0.5990025997161865
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,8, forget," parents , you sign the permission slip .",9.613998413085938,10.214516639709473,-0.6005182266235352
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,9, prefer," tourists , you visit the museum .",11.88953971862793,12.653192520141602,-0.7636528015136719
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,10, learn," employees , you complete the training .",10.347234725952148,10.652226448059082,-0.3049917221069336
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,11, demand," fellow citizens , you protest in the streets .",11.599377632141113,11.172134399414062,0.4272432327270508
10_25_eng_it,checkpoint-101,english,2b_2ndPL.csv,12, break," athletes , you run the marathon .",9.222973823547363,9.193943977355957,0.02902984619140625
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,1, fate," ragazzi , lasciate la finestra aperta .",11.674358367919922,11.323506355285645,0.35085201263427734
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,2, studiate," studenti , superate l ’ esame finale .",10.227427005767822,9.775897979736328,0.45152902603149414
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,3, giocate," squadra , vincete il torneo .",9.846189022064209,9.571487426757812,0.2747015953063965
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,4, rispettate," collaboratori , consegnate il progetto .",14.360441207885742,13.775773048400879,0.5846681594848633
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,5, scegliete," amici , prenotate il ristorante .",10.240859508514404,9.858290433883667,0.3825690746307373
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,6, confondete," viaggiatori , perdete l ’ autobus .",10.682803869247437,9.965057373046875,0.7177464962005615
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,7, approfittate," clienti , ricevete lo sconto .",10.358830451965332,9.628858089447021,0.7299723625183105
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,8, dimenticate," genitori , firmate il permesso .",14.094743728637695,12.792396545410156,1.302347183227539
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,9, preferite," turisti , visitate il museo .",13.62509536743164,12.992526054382324,0.6325693130493164
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,10, imparate," dipendenti , completate il corso .",9.859280586242676,9.341180324554443,0.5181002616882324
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,11, chiedete," concittadini , protestate per le strade .",10.51931381225586,9.8663911819458,0.6529226303100586
10_25_eng_it,checkpoint-101,italian,2b_2ndPL.csv,12, battete," atleti , correte la maratona .",10.22916316986084,10.039279460906982,0.18988370895385742
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,1, believe, i just finished the project .,9.538908958435059,6.200105667114258,3.338803291320801
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,2, think, i saw the new movie .,6.816265106201172,3.4090359210968018,3.40722918510437
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,3, understand, i read your message .,8.958322525024414,6.595501899719238,2.362820625305176
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,4, accept, i listened to your proposal .,11.875320434570312,10.007279396057129,1.8680410385131836
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,5, appreciate, i visited the art exhibition .,11.839739799499512,9.167105674743652,2.6726341247558594
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,6, confirm, i checked the data .,12.38852310180664,11.798135757446289,0.5903873443603516
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,7, hope, i prepared dinner .,9.42282772064209,6.947415351867676,2.475412368774414
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,8, check, i received the package .,9.615092277526855,9.631372451782227,-0.016280174255371094
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,9, feel, i completed the exercise .,9.467308044433594,6.3419694900512695,3.125338554382324
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,10, find, i met the new colleague .,7.852870941162109,6.135868072509766,1.7170028686523438
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,11, suggest, i analyzed the problem .,11.608782768249512,9.387475967407227,2.221306800842285
10_25_eng_it,checkpoint-101,english,3a_1stSg.csv,12, learn, i took the online course .,10.703323364257812,8.260499954223633,2.4428234100341797
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,1, credo, ho appena finito il progetto .,13.620428085327148,13.495031356811523,0.125396728515625
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,2, penso, ho visto il nuovo film .,13.818306922912598,13.285861015319824,0.5324459075927734
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,3, capisco, ho letto il tuo messaggio .,13.828959465026855,13.033991813659668,0.7949676513671875
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,4, accetto, ho ascoltato la tua proposta .,14.722614288330078,13.487290382385254,1.2353239059448242
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,5, apprezzo, ho visitato la mostra d ' arte .,15.051602363586426,14.571901321411133,0.47970104217529297
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,6, confermo, ho controllato i dati .,13.194051742553711,12.199995040893555,0.9940567016601562
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,7, spero, ho preparato la cena .,14.684305191040039,13.186460494995117,1.4978446960449219
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,8, verifico, ho ricevuto il pacco .,12.72706127166748,12.54590654373169,0.18115472793579102
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,9, sento, ho completato l ' esercizio .,14.974170684814453,13.068489074707031,1.9056816101074219
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,10, trovo, ho incontrato il nuovo collega .,14.460643768310547,13.036524772644043,1.424118995666504
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,11, suggerisco, ho analizzato il problema .,14.68558406829834,13.751655578613281,0.9339284896850586
10_25_eng_it,checkpoint-101,italian,3a_1stSg.csv,12, imparo, ho seguito il corso online .,9.103286504745483,8.731482744216919,0.37180376052856445
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,1, agree, we reviewed the contract .,11.635366439819336,9.064722061157227,2.5706443786621094
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,2, appreciate, we visited the new office .,12.055940628051758,9.443228721618652,2.6127119064331055
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,3, share, we listened to the presentation .,11.34273624420166,9.666077613830566,1.6766586303710938
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,4, prefer, we tried the restaurant .,12.359216690063477,10.027010917663574,2.3322057723999023
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,5, support, we discussed the project .,11.058942794799805,10.253835678100586,0.8051071166992188
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,6, accept, we received the feedback .,11.78549575805664,9.793342590332031,1.9921531677246094
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,7, feel, we finished the workout .,9.39356803894043,6.670103073120117,2.7234649658203125
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,8, confirm, we analyzed the data .,12.159996032714844,11.286483764648438,0.8735122680664062
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,9, believe, we watched the documentary .,10.033041954040527,6.761270999908447,3.27177095413208
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,10, notice, we met the team .,10.947087287902832,10.021669387817383,0.9254179000854492
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,11, celebrate, we overcame the obstacles .,12.340309143066406,10.896512985229492,1.443796157836914
10_25_eng_it,checkpoint-101,english,3b_1stPL.csv,12, suggest, we planned the meeting .,11.555258750915527,9.55825138092041,1.9970073699951172
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,1, concordiamo, abbiamo esaminato il contratto .,13.622184753417969,13.234969139099121,0.38721561431884766
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,2, apprezziamo, abbiamo visitato la nuova sede .,13.721687316894531,13.650579452514648,0.07110786437988281
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,3, condividiamo, abbiamo ascoltato la presentazione .,13.520171165466309,13.1754789352417,0.3446922302246094
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,4, preferiamo, abbiamo provato il ristorante .,13.681031227111816,13.213147163391113,0.4678840637207031
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,5, sosteniamo, abbiamo discusso il progetto .,13.695928573608398,13.028671264648438,0.6672573089599609
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,6, accettiamo, abbiamo ricevuto il feedback .,14.317595481872559,13.878286361694336,0.43930912017822266
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,7, sentiamo, abbiamo finito l ’ allenamento .,14.510268211364746,13.502017974853516,1.0082502365112305
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,8, confermiamo, abbiamo analizzato i dati .,12.315752983093262,12.153382778167725,0.1623702049255371
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,9, crediamo, abbiamo visto il documentario .,13.948423385620117,13.503948211669922,0.4444751739501953
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,10, notiamo, abbiamo incontrato il team .,10.76192831993103,11.576385974884033,-0.8144576549530029
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,11, celebriamo, abbiamo superato gli ostacoli .,11.240081310272217,10.854275226593018,0.3858060836791992
10_25_eng_it,checkpoint-101,italian,3b_1stPL.csv,12, suggeriamo, abbiamo pianificato la riunione .,11.320237159729004,11.016887664794922,0.30334949493408203
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,1, to ask, marco is shy but needs help .,5.3052167892456055,4.518589735031128,0.7866270542144775
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,2, to travel, the grandparents love exploring new places .,5.83778178691864,5.89963960647583,-0.06185781955718994
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,3, to call, laura urgently needs to speak with the boss .,4.388302564620972,6.094281196594238,-1.7059786319732666
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,4, to speak, the students are nervous about the exam .,6.102669715881348,5.000539779663086,1.1021299362182617
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,5, to cry, the child is tired after crying for hours .,5.758989334106445,5.456506013870239,0.30248332023620605
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,6, to leave, we ’ re exhausted after the meeting .,4.634124755859375,4.340672016143799,0.29345273971557617
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,7, to win, giovanni wants to win the tournament .,5.825573444366455,4.960404753684998,0.8651686906814575
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,8, to sing, the girls love singing together .,5.2433377504348755,5.3909605741500854,-0.14762282371520996
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,9, to correct, mario is afraid of making mistakes .,5.049242854118347,6.0264140367507935,-0.9771711826324463
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,10, to visit, the tourists want to avoid the crowd .,5.319043457508087,5.962950825691223,-0.643907368183136
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,11, to wake, lucia hates waking up early .,6.450263977050781,7.141998291015625,-0.6917343139648438
10_25_eng_it,checkpoint-101,english,4a_subject_control.csv,12, to train, the athletes must train every day .,5.731099903583527,6.071438193321228,-0.3403382897377014
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,1, chiedere, marco è timido ma ha bisogno di aiuto .,13.153434753417969,12.522370338439941,0.6310644149780273
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,2, viaggiare, i nonni amano esplorare posti nuovi .,14.549498558044434,14.562601089477539,-0.013102531433105469
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,3, telefonare, laura ha urgente bisogno di parlare col capo .,14.12242317199707,12.993653297424316,1.128769874572754
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,4, parlare, gli studenti sono nervosi per l ’ esame .,12.533928871154785,13.609809875488281,-1.075881004333496
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,5, piangere, il bambino è stanco dopo aver pianto per ore .,13.55921745300293,12.735488891601562,0.8237285614013672
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,6, partire, siamo esausti dopo la riunione .,13.963062286376953,13.148730278015137,0.8143320083618164
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,7, vincere, giovanni vuole vincere il torneo .,12.73526668548584,12.308698654174805,0.42656803131103516
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,8, cantare, le ragazze amano cantare insieme .,13.815363883972168,14.329158782958984,-0.5137948989868164
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,9, correggere, mario ha paura di sbagliare .,13.94604778289795,12.631359100341797,1.3146886825561523
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,10, visitare, i turisti vogliono evitare la folla .,12.849279403686523,14.54918098449707,-1.6999015808105469
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,11, svegliarsi, lucia odia alzarsi presto .,12.49387264251709,12.654535293579102,-0.16066265106201172
10_25_eng_it,checkpoint-101,italian,4a_subject_control.csv,12, esercitarsi, gli atleti devono allenarsi ogni giorno .,11.925075054168701,12.43723440170288,-0.5121593475341797
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,1, lui, the patient is exhausted after surgery .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,2, lui, the witness is afraid to tell the truth .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,3, loro, the children are distracted during homework .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,4, loro, the employees work too slowly .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,5, loro, the students don ’ t participate in discussions .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,6, loro, the suspects are trying to flee .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,7, loro, the coach wants to improve the team .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,8, lui, the client hesitates to sign the contract .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,9, loro, the citizens ignore the new rules .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,10, loro, the volunteers refuse to clean the park .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,11, lui, the artist doesn ’ t want to show their paintings .,,,
10_25_eng_it,checkpoint-101,english,4b_object_control.csv,12, loro, the prisoners are trying to rebel .,,,
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,1, riposare, il paziente è esausto dopo l ’ intervento .,13.465539932250977,12.751486778259277,0.7140531539916992
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,2, mentire, il testimone ha paura di dire la verità .,13.763153076171875,12.559298515319824,1.2038545608520508
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,3, concentrarsi, i bambini sono distratti durante i compiti .,13.711949348449707,13.96827507019043,-0.25632572174072266
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,4, accelerare, i dipendenti lavorano troppo lentamente .,14.69633674621582,15.074472427368164,-0.37813568115234375
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,5, intervenire, gli studenti non partecipano alle discussioni .,13.715173721313477,14.621517181396484,-0.9063434600830078
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,6, scappare, i sospetti cercano di fuggire .,14.257768630981445,14.763540267944336,-0.5057716369628906
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,7, allenarsi, l ’ allenatore vuole migliorare la squadra .,9.351227601369223,9.38077179590861,-0.029544194539386837
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,8, firmare, il cliente esita a firmare il contratto .,13.48184585571289,12.952239036560059,0.529606819152832
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,9, rispettarle, i cittadini ignorano le nuove regole .,11.559723854064941,12.00527572631836,-0.44555187225341797
10_25_eng_it,checkpoint-101,italian,4b_object_control.csv,10, collaborare, i volontari rifiutano di pulire il parco .,13.848182678222656,14.056550025939941,-0.20836734771728516
