model_run_name,checkpoint_step,language,source_file,item_id,hotspot_text,context,null_hotspot_avg_surprisal,overt_hotspot_avg_surprisal,difference_score
10_25_it_eng,checkpoint-101,english,2a_2ndSG.csv,9, take," matteo , you complete the puzzle today .",10.090533256530762,10.078458786010742,0.012074470520019531
10_25_it_eng,checkpoint-101,english,2a_2ndSG.csv,10, coordinate," chiara , you organize the event tomorrow .",10.826116561889648,10.807352066040039,0.018764495849609375
10_25_it_eng,checkpoint-101,english,2a_2ndSG.csv,11, replace," antonio , you fix the bicycle .",11.229240417480469,11.038496017456055,0.19074440002441406
10_25_it_eng,checkpoint-101,english,2a_2ndSG.csv,12, choose," francesca , you plant the flowers today .",11.016353607177734,11.10708999633789,-0.09073638916015625
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,1, prendi," luca , dimentichi le chiavi spesso .",8.577425003051758,7.626494407653809,0.9509305953979492
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,2, preferisci," marco , vedi il nuovo film stasera .",8.822033564249674,8.773146947224935,0.0488866170247384
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,3, usi," sara , cucini la cena velocemente .",7.297704458236694,7.152914524078369,0.1447899341583252
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,4, includi," giulia , finisci il rapporto oggi .",8.219659487406412,8.22476069132487,-0.005101203918457031
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,5, consideri," paolo , scegli il regalo stasera .",11.387293815612793,10.865264892578125,0.522028923034668
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,6, apprezzi," elena , ascolti la nuova canzone .",7.975013891855876,7.899890263875325,0.07512362798055072
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,7, trovi," roberto , leggi il libro consigliato .",11.097618103027344,10.255477905273438,0.8421401977539062
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,8, selezioni," laura , ordini il cibo per la festa .",7.935826301574707,7.580024083455403,0.3558022181193037
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,9, impieghi," matteo , completi il puzzle oggi .",11.609857559204102,11.288406372070312,0.32145118713378906
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,10, coordini," chiara , organizzi l ’ evento domani .",8.582651774088541,8.505596478780111,0.0770552953084298
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,11, sostituisci," antonio , ripari la bicicletta .",7.64789358774821,7.507819175720215,0.1400744120279951
10_25_it_eng,checkpoint-101,italian,2a_2ndSG.csv,12, scegli," francesca , pianti i fiori oggi .",10.970694541931152,10.870534896850586,0.1001596450805664
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,1, let," guys , you leave the window open .",8.682510375976562,8.702630996704102,-0.020120620727539062
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,2, study," students , you pass the final exam .",11.752147674560547,11.546241760253906,0.20590591430664062
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,3, play," team , you win the tournament .",10.688441276550293,10.214269638061523,0.47417163848876953
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,4, meet," colleagues , you submit the project .",10.912328720092773,10.85783863067627,0.054490089416503906
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,5, choose," friends , you book the restaurant .",11.025795936584473,10.966474533081055,0.05932140350341797
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,6, mix up," travelers , you miss the bus .",10.270015716552734,10.157476425170898,0.11253929138183594
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,7, take advantage," customers , you receive the discount .",10.583492755889893,10.459873676300049,0.12361907958984375
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,8, forget," parents , you sign the permission slip .",10.495161056518555,10.687382698059082,-0.19222164154052734
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,9, prefer," tourists , you visit the museum .",10.44594669342041,10.246252059936523,0.19969463348388672
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,10, learn," employees , you complete the training .",11.116859436035156,11.012880325317383,0.10397911071777344
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,11, demand," fellow citizens , you protest in the streets .",10.14128589630127,10.542722702026367,-0.40143680572509766
10_25_it_eng,checkpoint-101,english,2b_2ndPL.csv,12, break," athletes , you run the marathon .",10.739397048950195,10.975378036499023,-0.23598098754882812
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,1, fate," ragazzi , lasciate la finestra aperta .",9.632769584655762,9.53977108001709,0.09299850463867188
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,2, studiate," studenti , superate l ’ esame finale .",8.590954780578613,8.445805788040161,0.14514899253845215
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,3, giocate," squadra , vincete il torneo .",8.34111762046814,8.03435230255127,0.3067653179168701
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,4, rispettate," collaboratori , consegnate il progetto .",11.392423629760742,11.151570320129395,0.24085330963134766
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,5, scegliete," amici , prenotate il ristorante .",8.710485219955444,8.662374019622803,0.0481112003326416
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,6, confondete," viaggiatori , perdete l ’ autobus .",8.883559226989746,8.703319549560547,0.18023967742919922
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,7, approfittate," clienti , ricevete lo sconto .",8.691993236541748,8.72121286392212,-0.029219627380371094
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,8, dimenticate," genitori , firmate il permesso .",8.636624813079834,8.387015342712402,0.24960947036743164
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,9, preferite," turisti , visitate il museo .",11.839093208312988,12.12640380859375,-0.2873106002807617
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,10, imparate," dipendenti , completate il corso .",9.04579496383667,8.851759433746338,0.19403553009033203
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,11, chiedete," concittadini , protestate per le strade .",8.36017894744873,8.468061923980713,-0.10788297653198242
10_25_it_eng,checkpoint-101,italian,2b_2ndPL.csv,12, battete," atleti , correte la maratona .",8.181008338928223,8.166889190673828,0.014119148254394531
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,1, believe, i just finished the project .,10.442561149597168,10.549264907836914,-0.1067037582397461
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,2, think, i saw the new movie .,10.620689392089844,10.658475875854492,-0.03778648376464844
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,3, understand, i read your message .,10.613927841186523,10.505577087402344,0.10835075378417969
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,4, accept, i listened to your proposal .,10.503519058227539,10.921720504760742,-0.4182014465332031
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,5, appreciate, i visited the art exhibition .,10.74966812133789,10.824043273925781,-0.07437515258789062
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,6, confirm, i checked the data .,10.835832595825195,10.862500190734863,-0.02666759490966797
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,7, hope, i prepared dinner .,11.105437278747559,10.636075973510742,0.4693613052368164
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,8, check, i received the package .,10.32186508178711,10.57296371459961,-0.2510986328125
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,9, feel, i completed the exercise .,10.780293464660645,10.94920539855957,-0.16891193389892578
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,10, find, i met the new colleague .,10.855457305908203,10.901012420654297,-0.04555511474609375
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,11, suggest, i analyzed the problem .,10.933637619018555,10.802122116088867,0.1315155029296875
10_25_it_eng,checkpoint-101,english,3a_1stSg.csv,12, learn, i took the online course .,10.905384063720703,10.871015548706055,0.03436851501464844
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,1, credo, ho appena finito il progetto .,7.132720470428467,7.040440082550049,0.09228038787841797
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,2, penso, ho visto il nuovo film .,7.469475746154785,7.4646759033203125,0.004799842834472656
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,3, capisco, ho letto il tuo messaggio .,8.892114639282227,8.663580894470215,0.22853374481201172
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,4, accetto, ho ascoltato la tua proposta .,10.122258186340332,9.871167182922363,0.25109100341796875
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,5, apprezzo, ho visitato la mostra d ' arte .,10.38353157043457,10.242480278015137,0.1410512924194336
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,6, confermo, ho controllato i dati .,8.942806720733643,8.916194915771484,0.026611804962158203
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,7, spero, ho preparato la cena .,8.117378234863281,7.935811996459961,0.1815662384033203
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,8, verifico, ho ricevuto il pacco .,10.981596946716309,10.802871704101562,0.1787252426147461
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,9, sento, ho completato l ' esercizio .,9.944378852844238,9.032740592956543,0.9116382598876953
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,10, trovo, ho incontrato il nuovo collega .,8.758393287658691,8.496931076049805,0.2614622116088867
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,11, suggerisco, ho analizzato il problema .,11.850305557250977,11.696179389953613,0.15412616729736328
10_25_it_eng,checkpoint-101,italian,3a_1stSg.csv,12, imparo, ho seguito il corso online .,8.130417108535767,7.817562103271484,0.3128550052642822
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,1, agree, we reviewed the contract .,11.454373359680176,11.487957954406738,-0.0335845947265625
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,2, appreciate, we visited the new office .,10.781730651855469,10.996235847473145,-0.21450519561767578
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,3, share, we listened to the presentation .,10.690743446350098,10.647285461425781,0.043457984924316406
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,4, prefer, we tried the restaurant .,10.309568405151367,10.260808944702148,0.04875946044921875
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,5, support, we discussed the project .,10.537253379821777,10.54898738861084,-0.0117340087890625
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,6, accept, we received the feedback .,10.644624710083008,10.960855484008789,-0.31623077392578125
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,7, feel, we finished the workout .,10.715269088745117,10.972311019897461,-0.25704193115234375
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,8, confirm, we analyzed the data .,10.658525466918945,10.767946243286133,-0.1094207763671875
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,9, believe, we watched the documentary .,10.555118560791016,10.645638465881348,-0.09051990509033203
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,10, notice, we met the team .,11.038928031921387,11.19074821472168,-0.15182018280029297
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,11, celebrate, we overcame the obstacles .,10.804647445678711,10.855243682861328,-0.05059623718261719
10_25_it_eng,checkpoint-101,english,3b_1stPL.csv,12, suggest, we planned the meeting .,10.971962928771973,10.86031436920166,0.1116485595703125
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,1, concordiamo, abbiamo esaminato il contratto .,10.341012001037598,10.740874290466309,-0.39986228942871094
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,2, apprezziamo, abbiamo visitato la nuova sede .,10.791863441467285,11.069271087646484,-0.2774076461791992
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,3, condividiamo, abbiamo ascoltato la presentazione .,8.856698989868164,9.762397766113281,-0.9056987762451172
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,4, preferiamo, abbiamo provato il ristorante .,9.087021350860596,9.100938320159912,-0.013916969299316406
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,5, sosteniamo, abbiamo discusso il progetto .,10.697772026062012,10.769142150878906,-0.07137012481689453
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,6, accettiamo, abbiamo ricevuto il feedback .,11.62489128112793,11.286361694335938,0.3385295867919922
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,7, sentiamo, abbiamo finito l ’ allenamento .,9.830815315246582,9.812250137329102,0.01856517791748047
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,8, confermiamo, abbiamo analizzato i dati .,8.114041646321615,8.26688814163208,-0.1528464953104649
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,9, crediamo, abbiamo visto il documentario .,9.781170845031738,10.06413745880127,-0.28296661376953125
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,10, notiamo, abbiamo incontrato il team .,8.098291158676147,8.413242101669312,-0.31495094299316406
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,11, celebriamo, abbiamo superato gli ostacoli .,9.523269653320312,9.265382289886475,0.2578873634338379
10_25_it_eng,checkpoint-101,italian,3b_1stPL.csv,12, suggeriamo, abbiamo pianificato la riunione .,9.18151044845581,9.306578397750854,-0.12506794929504395
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,1, to ask, marco is shy but needs help .,8.933352947235107,8.88519024848938,0.04816269874572754
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,2, to travel, the grandparents love exploring new places .,9.180281639099121,9.22711181640625,-0.046830177307128906
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,3, to call, laura urgently needs to speak with the boss .,8.401761531829834,8.44732928276062,-0.04556775093078613
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,4, to speak, the students are nervous about the exam .,9.053447008132935,9.057406425476074,-0.0039594173431396484
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,5, to cry, the child is tired after crying for hours .,9.312660694122314,9.302692651748657,0.009968042373657227
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,6, to leave, we ’ re exhausted after the meeting .,9.179052352905273,9.160356283187866,0.018696069717407227
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,7, to win, giovanni wants to win the tournament .,9.299943923950195,9.36652398109436,-0.06658005714416504
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,8, to sing, the girls love singing together .,8.827171802520752,8.85989499092102,-0.032723188400268555
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,9, to correct, mario is afraid of making mistakes .,8.911226511001587,8.998740673065186,-0.08751416206359863
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,10, to visit, the tourists want to avoid the crowd .,8.785276412963867,8.816848516464233,-0.03157210350036621
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,11, to wake, lucia hates waking up early .,9.638157367706299,9.626435995101929,0.011721372604370117
10_25_it_eng,checkpoint-101,english,4a_subject_control.csv,12, to train, the athletes must train every day .,8.947270393371582,8.999665260314941,-0.052394866943359375
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,1, chiedere, marco è timido ma ha bisogno di aiuto .,10.523975372314453,10.42384147644043,0.10013389587402344
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,2, viaggiare, i nonni amano esplorare posti nuovi .,10.797749519348145,10.771746635437012,0.026002883911132812
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,3, telefonare, laura ha urgente bisogno di parlare col capo .,9.6387357711792,9.860933303833008,-0.2221975326538086
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,4, parlare, gli studenti sono nervosi per l ’ esame .,8.692367553710938,8.079715728759766,0.6126518249511719
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,5, piangere, il bambino è stanco dopo aver pianto per ore .,11.262361526489258,9.348356246948242,1.9140052795410156
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,6, partire, siamo esausti dopo la riunione .,9.13881778717041,8.920367240905762,0.21845054626464844
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,7, vincere, giovanni vuole vincere il torneo .,11.25295639038086,10.613547325134277,0.639409065246582
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,8, cantare, le ragazze amano cantare insieme .,10.789018630981445,10.203649520874023,0.5853691101074219
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,9, correggere, mario ha paura di sbagliare .,11.774730682373047,11.660012245178223,0.11471843719482422
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,10, visitare, i turisti vogliono evitare la folla .,10.284383773803711,9.376574516296387,0.9078092575073242
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,11, svegliarsi, lucia odia alzarsi presto .,8.642610549926758,8.464614391326904,0.17799615859985352
10_25_it_eng,checkpoint-101,italian,4a_subject_control.csv,12, esercitarsi, gli atleti devono allenarsi ogni giorno .,9.03032112121582,8.977011919021606,0.05330920219421387
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,1, lui, the patient is exhausted after surgery .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,2, lui, the witness is afraid to tell the truth .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,3, loro, the children are distracted during homework .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,4, loro, the employees work too slowly .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,5, loro, the students don ’ t participate in discussions .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,6, loro, the suspects are trying to flee .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,7, loro, the coach wants to improve the team .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,8, lui, the client hesitates to sign the contract .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,9, loro, the citizens ignore the new rules .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,10, loro, the volunteers refuse to clean the park .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,11, lui, the artist doesn ’ t want to show their paintings .,,,
10_25_it_eng,checkpoint-101,english,4b_object_control.csv,12, loro, the prisoners are trying to rebel .,,,
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,1, riposare, il paziente è esausto dopo l ’ intervento .,11.548255920410156,10.993813514709473,0.5544424057006836
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,2, mentire, il testimone ha paura di dire la verità .,8.484036922454834,8.17199420928955,0.3120427131652832
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,3, concentrarsi, i bambini sono distratti durante i compiti .,11.204095840454102,11.088933944702148,0.11516189575195312
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,4, accelerare, i dipendenti lavorano troppo lentamente .,11.622541427612305,10.797691345214844,0.8248500823974609
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,5, intervenire, gli studenti non partecipano alle discussioni .,9.68325424194336,9.231844902038574,0.45140933990478516
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,6, scappare, i sospetti cercano di fuggire .,10.789888381958008,10.909415245056152,-0.11952686309814453
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,7, allenarsi, l ’ allenatore vuole migliorare la squadra .,10.596851825714111,10.54591178894043,0.05094003677368164
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,8, firmare, il cliente esita a firmare il contratto .,11.274713516235352,10.923083305358887,0.35163021087646484
10_25_it_eng,checkpoint-101,italian,4b_object_control.csv,9, rispettarle, i cittadini ignorano le nuove regole .,10.243242263793945,9.705534934997559,0.5377073287963867
